,time,bnds,lon,lat,time_bnds,Net shortwave radiation flux (W m-2),Net longwave radiation flux (W m-2),Latent heat net flux (W m-2),Sensible heat net flux (W m-2),Ground heat flux (W m-2),Evapotranspiration (kg m-2 s-1),Storm surface runoff (kg m-2 s-1),Baseflow-groundwater runoff (kg m-2 s-1),Snow melt (kg m-2 s-1),Snow surface temperature (K),Average surface skin temperature (K),Snow depth water equivalent (kg m-2),Snow depth (m),Surface soil moisture (kg m-2),Root zone soil moisture (kg m-2),Profile soil moisture (kg m-2),Canopy water evaporation (kg m-2 s-1),Transpiration (kg m-2 s-1),Direct evaporation from bare soil (kg m-2 s-1),Plant canopy surface water (kg m-2),Snow evaporation (kg m-2 s-1),Aerodynamic conductance (m s-1),Terrestrial water storage (mm),Ground water storage (mm),Snow precipitation rate (kg m-2 s-1),Rain precipitation rate (kg m-2 s-1),Wind speed (m s-1),Total precipitation rate (kg m-2 s-1),Air temperature (K),Specific humidity (kg kg-1),Surface air pressure (Pa),Downward shortwave radiation flux (W m-2),Downward longwave radiation flux (W m-2),Month,Temp_Avg,Wind_Avg,Pressure_Avg,Precipitation,DayOfYear,Year,Week
83,1964-07-23,0,-122.625,38.375,1964-07-23,299.3399963378906,-97.15823364257812,75.07806396484375,105.87637329101562,21.20842933654785,3.0439105103141628e-05,0.0,0.0,0.0,295.1622314453125,295.1622314453125,0.0,0.0,4.6060638427734375,234.50607299804688,990.2305908203125,1.1708431912893502e-07,4.985719897376839e-06,2.5336303224321455e-05,0.0,0.0,0.25064170360565186,990.2305908203125,755.7244873046875,0.0,0.0,4.514682769775391,0.0,294.86431884765625,0.01013609953224659,97660.8359375,334.7340087890625,329.61767578125,0,0.0,0.0,0.0,0.0,205,1964,30
84,1964-07-24,0,-122.625,38.375,1964-07-24,311.01165771484375,-108.64950561523438,89.97811126708984,96.24514770507812,16.13390350341797,3.648007623269223e-05,0.0,0.0,0.0,297.4058837890625,297.4058837890625,0.0,0.0,4.48197603225708,232.48123168945312,987.1990966796875,0.0,4.782066753250547e-06,3.1698007660452276e-05,0.0,0.0,0.27045348286628723,987.1990966796875,754.7178955078125,0.0,0.0,4.842665672302246,0.0,297.1524353027344,0.009534782730042934,97512.359375,347.8252868652344,330.8331298828125,0,0.0,0.0,0.0,0.0,206,1964,30
85,1964-07-25,0,-122.625,38.375,1964-07-25,298.1895751953125,-100.35617065429688,77.5479507446289,113.1710205078125,7.117712020874023,3.1440486054634675e-05,0.0,0.0,0.0,296.9185485839844,296.9185485839844,0.0,0.0,4.429952144622803,230.53131103515625,984.1346435546875,0.0,3.3367266496497905e-06,2.8103760996600613e-05,0.0,0.0,0.23738272488117218,984.1346435546875,753.6033325195312,0.0,0.0,4.175436019897461,0.0,296.570068359375,0.009481918066740036,97332.375,333.5431823730469,336.0147399902344,0,0.0,0.0,0.0,0.0,207,1964,30
86,1964-07-26,0,-122.625,38.375,1964-07-26,279.38525390625,-85.00605010986328,63.91100311279297,125.54769134521484,4.922909736633301,2.5911616830853745e-05,0.0,0.0,0.0,296.27923583984375,296.27923583984375,0.0,0.0,4.410346984863281,229.23768615722656,981.6477661132812,0.0,2.3847017018852057e-06,2.352691808482632e-05,0.0,0.0,0.17633174359798431,981.6477661132812,752.4100952148438,0.0,0.0,2.9549694061279297,0.0,295.809326171875,0.009646810591220856,97359.5625,312.5218200683594,347.4732666015625,0,0.0,0.0,0.0,0.0,208,1964,30
87,1964-07-27,0,-122.625,38.375,1964-07-27,247.59298706054688,-69.58026885986328,52.86471176147461,124.55817413330078,0.5949057936668396,2.14330866583623e-05,0.0,0.0,0.0,295.3158874511719,295.3158874511719,0.0,0.0,4.4021897315979,228.40350341796875,979.5794067382812,0.0,1.7246475181309506e-06,1.9708440959220752e-05,0.0,0.0,0.16166236996650696,979.579345703125,751.1758422851562,0.0,0.0,2.6746315956115723,0.0,294.89105224609375,0.009685440920293331,97445.1953125,277.0173645019531,356.97064208984375,0,0.0,0.0,0.0,0.0,209,1964,31
88,1964-07-28,0,-122.625,38.375,1964-07-28,223.98440551757812,-56.12242126464844,62.73978042602539,105.44921875,-0.32316291332244873,2.5436767828068696e-05,7.59134977101894e-08,0.0,0.0,294.56964111328125,294.56964111328125,0.0,0.0,4.440657615661621,228.20953369140625,978.1424560546875,8.058952516876161e-06,1.2995445786145865e-06,1.6078272892627865e-05,0.016621239483356476,0.0,0.169875830411911,978.1590576171875,749.9329223632812,0.0,1.3703360309591517e-05,2.95147967338562,1.3703360309591517e-05,294.20611572265625,0.010469574481248856,97672.5859375,250.5589141845703,365.81304931640625,0,0.0,0.0,0.0,0.0,210,1964,31
89,1964-07-29,0,-122.625,38.375,1964-07-29,233.75537109375,-64.35173797607422,43.67658233642578,121.859130859375,3.8653886318206787,1.7707918232190423e-05,0.0,0.0,0.0,294.6165771484375,294.6165771484375,0.0,0.0,4.413652420043945,228.16876220703125,976.8842163085938,1.1470989136341814e-07,1.3168760233384091e-06,1.627632991585415e-05,0.0,0.0,0.18041998147964478,976.8842163085938,748.7154541015625,0.0,0.0,3.139874219894409,0.0,294.2112731933594,0.010515263304114342,97676.6640625,261.4942626953125,357.9801940917969,0,0.0,0.0,0.0,0.0,211,1964,31
90,1964-07-30,0,-122.625,38.375,1964-07-30,230.56951904296875,-63.26179885864258,36.20309066772461,135.49337768554688,-4.383602619171143,1.467792026232928e-05,0.0,0.0,0.0,293.2129821777344,293.2129821777344,0.0,0.0,4.414705753326416,227.91273498535156,975.425537109375,0.0,1.0150516800422338e-06,1.3662870514963288e-05,0.0,0.0,0.2103143036365509,975.425537109375,747.5128173828125,0.0,0.0,3.6074817180633545,0.0,292.77362060546875,0.010359097272157669,97544.0234375,257.965087890625,351.0067138671875,0,0.0,0.0,0.0,0.0,212,1964,31
91,1964-07-31,0,-122.625,38.375,1964-07-31,251.7047576904297,-70.86669158935547,29.689443588256836,159.4770965576172,-8.321317672729492,1.2037075066473335e-05,0.0,0.0,0.0,291.49981689453125,291.49981689453125,0.0,0.0,4.425931453704834,227.93380737304688,974.2621459960938,0.0,8.23362256596738e-07,1.1213712241442408e-05,0.0,0.0,0.2656955420970917,974.2620239257812,746.3282470703125,0.0,0.0,4.586369037628174,0.0,291.04583740234375,0.009856315329670906,97557.234375,281.606201171875,333.63739013671875,0,0.0,0.0,0.0,0.0,213,1964,31
92,1964-08-01,0,-122.625,38.375,1964-08-01,270.79620361328125,-70.70256042480469,26.803958892822266,178.5538330078125,-5.266849040985107,1.0867204764508642e-05,0.0,0.0,0.0,290.2952880859375,290.2952880859375,0.0,0.0,4.438158988952637,228.1515350341797,973.327880859375,0.0,8.431202900283097e-07,1.00240840765764e-05,0.0,0.0,0.19293273985385895,973.327880859375,745.1763305664062,0.0,0.0,3.2490603923797607,0.0,289.7058410644531,0.009354617446660995,97732.1953125,302.27239990234375,327.4760437011719,0,0.0,0.0,0.0,0.0,214,1964,31
93,1964-08-02,0,-122.625,38.375,1964-08-02,237.02923583984375,-68.298828125,28.62594985961914,142.10450744628906,-1.9985613822937012,1.1605898180278018e-05,0.0,0.0,0.0,291.0628662109375,291.0628662109375,0.0,0.0,4.437349796295166,228.26119995117188,972.321044921875,0.0,8.723519613340613e-07,1.073354360414669e-05,0.0,0.0,0.1898850053548813,972.321044921875,744.059814453125,0.0,0.0,3.208085060119629,0.0,290.5249328613281,0.009486554190516472,97971.8046875,264.66265869140625,333.8647155761719,0,0.0,0.0,0.0,0.0,215,1964,31
94,1964-08-03,0,-122.625,38.375,1964-08-03,240.5897674560547,-70.15570831298828,34.81739807128906,135.39659118652344,0.2193051278591156,1.4116116290097125e-05,0.0,0.0,0.0,290.97125244140625,290.97125244140625,0.0,0.0,4.429830551147461,228.29718017578125,971.2692260742188,0.0,1.0790370197355514e-06,1.3037078133493196e-05,0.0,0.0,0.16085581481456757,971.2692260742188,742.9720458984375,0.0,0.0,2.7115538120269775,0.0,290.5235900878906,0.008577678352594376,98046.5859375,268.6054382324219,331.845703125,0,0.0,0.0,0.0,0.0,216,1964,32
95,1964-08-04,0,-122.625,38.375,1964-08-04,260.2159729003906,-76.82585906982422,38.632205963134766,135.17364501953125,9.57675552368164,1.566276296216529e-05,0.0,0.0,0.0,293.06787109375,293.06787109375,0.0,0.0,4.418952941894531,228.11669921875,970.0181274414062,0.0,1.1962349617533619e-06,1.4466529137280304e-05,0.0,0.0,0.2286130040884018,970.0181274414062,741.9014282226562,0.0,0.0,4.073169708251953,0.0,292.67681884765625,0.010220431722700596,97962.7421875,290.5065612792969,336.8997497558594,0,0.0,0.0,0.0,0.0,217,1964,32
96,1964-08-05,0,-122.625,38.375,1964-08-05,229.83416748046875,-74.60140991210938,44.386695861816406,107.64073181152344,3.2072908878326416,1.799582241801545e-05,2.2454953807482525e-07,0.0,0.0,293.3359069824219,293.3359069824219,0.0,0.0,4.482839107513428,228.02813720703125,968.8667602539062,1.007456489787728e-06,1.179843707177497e-06,1.580852040206082e-05,0.0012089479714632034,0.0,0.20512759685516357,968.867919921875,740.8385620117188,0.0,1.627664278203156e-05,3.645411252975464,1.6276644601020962e-05,293.0003356933594,0.010087385773658752,97899.2265625,256.6900634765625,340.3019104003906,0,0.0,0.0,0.0,0.0,218,1964,32
97,1964-08-06,0,-122.625,38.375,1964-08-06,241.00621032714844,-69.11922454833984,49.96308517456055,116.99126434326172,4.934390544891357,2.0256673451513052e-05,3.960481009812611e-08,0.0,0.0,294.0785217285156,294.0785217285156,0.0,0.0,4.437353134155273,228.6815643310547,968.5057373046875,1.0038957043434493e-06,1.403171950187243e-06,1.7849606592790224e-05,0.0012046749470755458,0.0,0.2825790345668793,968.5068359375,739.8240356445312,0.0,3.8091332044132287e-06,5.038219451904297,3.8091332044132287e-06,293.7941589355469,0.009811793453991413,97757.6171875,269.0838623046875,349.68292236328125,0,0.0,0.0,0.0,0.0,219,1964,32
98,1964-08-07,0,-122.625,38.375,1964-08-07,263.0037536621094,-83.20832824707031,60.36141586303711,106.30717468261719,13.119516372680664,2.447249789838679e-05,0.0,0.0,0.0,295.50994873046875,295.50994873046875,0.0,0.0,4.377336502075195,227.8617401123047,966.6869506835938,0.0,1.6885857121451409e-06,2.2783911845181137e-05,0.0,0.0,0.25121715664863586,966.6869506835938,738.8251953125,0.0,0.0,4.5626935958862305,0.0,295.2398681640625,0.009039361029863358,97893.3359375,293.70794677734375,344.1337585449219,0,0.0,0.0,0.0,0.0,220,1964,32
99,1964-08-08,0,-122.625,38.375,1964-08-08,268.8140563964844,-86.22734832763672,53.13106155395508,125.38457489013672,4.072500705718994,2.154107642127201e-05,0.0,0.0,0.0,294.8628234863281,294.8628234863281,0.0,0.0,4.35900354385376,226.86309814453125,964.6530151367188,0.0,1.3059881212029723e-06,2.023508568527177e-05,0.0,0.0,0.2400951087474823,964.6530151367188,737.7899169921875,0.0,0.0,4.302567958831787,0.0,294.5227966308594,0.009290139190852642,97837.84375,300.2198181152344,337.44683837890625,0,0.0,0.0,0.0,0.0,221,1964,32
100,1964-08-09,0,-122.625,38.375,1964-08-09,269.81561279296875,-89.79702758789062,49.67921447753906,126.43204498291016,3.9060680866241455,2.014157871599309e-05,0.0,0.0,0.0,294.2772216796875,294.2772216796875,0.0,0.0,4.346283912658691,226.14593505859375,962.8709716796875,0.0,1.0992588386216084e-06,1.9042317944695242e-05,0.0,0.0,0.238234281539917,962.87109375,736.7251586914062,0.0,0.0,4.278628349304199,0.0,293.9148254394531,0.009342347271740437,97828.0078125,301.3871154785156,330.882080078125,0,0.0,0.0,0.0,0.0,222,1964,32
101,1964-08-10,0,-122.625,38.375,1964-08-10,248.82139587402344,-79.80818939208984,43.35538101196289,122.93814849853516,2.720773935317993,1.757769496180117e-05,0.0,0.0,0.0,294.407470703125,294.407470703125,0.0,0.0,4.341870307922363,225.57537841796875,961.2184448242188,0.0,8.821295409688901e-07,1.6695565136615187e-05,0.0,0.0,0.20001791417598724,961.2184448242188,735.64306640625,0.0,0.0,3.5352845191955566,0.0,293.9971923828125,0.00994924083352089,97703.046875,277.996826171875,341.3355712890625,0,0.0,0.0,0.0,0.0,223,1964,33
102,1964-08-11,0,-122.625,38.375,1964-08-11,234.80918884277344,-66.32807159423828,33.5076904296875,141.34410095214844,-6.362341403961182,1.3585116903414018e-05,0.0,0.0,0.0,292.6763916015625,292.6763916015625,0.0,0.0,4.349239826202393,225.250244140625,959.8062133789062,0.0,6.088087616262783e-07,1.2976308426004834e-05,0.0,0.0,0.18625490367412567,959.8062133789062,734.5559692382812,0.0,0.0,3.17948317527771,0.0,292.17962646484375,0.009607705287635326,97783.234375,262.32696533203125,344.68890380859375,0,0.0,0.0,0.0,0.0,224,1964,33
103,1964-08-12,0,-122.625,38.375,1964-08-12,245.47195434570312,-72.03555297851562,30.867082595825195,143.3153076171875,-0.7485992312431335,1.2514526133600157e-05,0.0,0.0,0.0,292.0885925292969,292.0885925292969,0.0,0.0,4.35735559463501,225.27394104003906,958.7559814453125,0.0,5.87466445267637e-07,1.1927058949368075e-05,0.0,0.0,0.24882936477661133,958.7559814453125,733.4820556640625,0.0,0.0,4.424397945404053,0.0,291.6712646484375,0.00988816563040018,98042.484375,274.239501953125,335.84893798828125,0,0.0,0.0,0.0,0.0,225,1964,33
104,1964-08-13,0,-122.625,38.375,1964-08-13,259.3367004394531,-84.64773559570312,40.89182662963867,127.17586517333984,6.617338180541992,1.6578889699303545e-05,0.0,0.0,0.0,293.8389587402344,293.8389587402344,0.0,0.0,4.335030555725098,225.05841064453125,957.4854736328125,0.0,7.10470544618147e-07,1.5868417904130183e-05,0.0,0.0,0.31066080927848816,957.4854736328125,732.4270629882812,0.0,0.0,5.598136901855469,0.0,293.53070068359375,0.009973924607038498,97685.296875,289.7568054199219,332.948486328125,0,0.0,0.0,0.0,0.0,226,1964,33
105,1964-08-14,0,-122.625,38.375,1964-08-14,265.7652893066406,-91.06803894042969,43.34089279174805,129.29425048828125,2.061957836151123,1.7571821445017122e-05,0.0,0.0,0.0,293.3917236328125,293.3917236328125,0.0,0.0,4.319336414337158,224.6213836669922,955.994873046875,0.0,7.003049518061744e-07,1.687151234364137e-05,0.0,0.0,0.2772769331932068,955.994873046875,731.3734741210938,0.0,0.0,4.982379913330078,0.0,293.0296630859375,0.009132743813097477,97371.28125,296.9593505859375,324.2150573730469,0,0.0,0.0,0.0,0.0,227,1964,33
106,1964-08-15,0,-122.625,38.375,1964-08-15,255.99319458007812,-81.42514038085938,37.82421112060547,138.08181762695312,-1.3330268859863281,1.533516842755489e-05,2.0616017573638068e-12,0.0,0.0,292.8464660644531,292.8464660644531,0.0,0.0,4.319180011749268,224.23394775390625,954.5496826171875,7.200961960052155e-08,5.664525701831735e-07,1.4696710422867909e-05,0.0006876082625240088,0.0,0.22552569210529327,954.5502319335938,730.3156127929688,0.0,7.441948213227079e-08,4.00516939163208,7.441948923769814e-08,292.4346923828125,0.009218978695571423,97548.46875,286.10699462890625,330.659423828125,0,0.0,0.0,0.0,0.0,228,1964,33
107,1964-08-16,0,-122.625,38.375,1964-08-16,256.08154296875,-84.53174591064453,41.235862731933594,123.18305206298828,7.123851299285889,1.6718371625756845e-05,0.0,0.0,0.0,293.54229736328125,293.54229736328125,0.0,0.0,4.311120986938477,224.0150604248047,953.2780151367188,1.4325660657732442e-09,6.354093784466386e-07,1.6081528883660212e-05,0.0001214990988955833,0.0,0.2244071215391159,953.2780151367188,729.2628173828125,0.0,0.0,4.055796146392822,0.0,293.1633605957031,0.009426524862647057,97683.2421875,286.1887512207031,331.8534240722656,0,0.0,0.0,0.0,0.0,229,1964,33
108,1964-08-17,0,-122.625,38.375,1964-08-17,255.72052001953125,-90.78115844726562,48.831241607666016,109.53704833984375,6.572107315063477,1.979778789973352e-05,0.0,0.0,0.0,294.8275146484375,294.8275146484375,0.0,0.0,4.281603813171387,223.42311096191406,951.6318359375,3.363861411642688e-10,6.308621891548682e-07,1.9166585843777284e-05,5.151935329195112e-05,0.0,0.2371160238981247,951.6319580078125,728.2088012695312,0.0,0.0,4.293254852294922,0.0,294.4925537109375,0.008987375535070896,97558.265625,285.8153076171875,332.6218566894531,0,0.0,0.0,0.0,0.0,230,1964,34
109,1964-08-18,0,-122.625,38.375,1964-08-18,249.20831298828125,-77.49942779541016,41.11008071899414,131.39547729492188,-0.7926185131072998,1.6667374438839033e-05,0.0,0.0,0.0,293.6249694824219,293.6249694824219,0.0,0.0,4.284361362457275,222.91444396972656,950.056640625,1.2868610343996778e-10,4.7351755938507267e-07,1.6193727788049728e-05,3.372070932528004e-05,0.0,0.2579648792743683,950.056640625,727.1421508789062,0.0,0.0,4.648294448852539,0.0,293.3008117675781,0.009108956903219223,97731.4765625,278.5687255859375,338.8949890136719,0,0.0,0.0,0.0,0.0,231,1964,34
110,1964-08-19,0,-122.625,38.375,1964-08-19,271.4029541015625,-103.4636459350586,52.049095153808594,108.47218322753906,7.410722732543945,2.110240893671289e-05,0.0,0.0,0.0,294.37225341796875,294.37225341796875,0.0,0.0,4.257148265838623,222.4168701171875,948.4874267578125,9.48944325895873e-11,5.311529776008683e-07,2.0571162167470902e-05,2.377275814069435e-05,0.0,0.3280832767486572,948.4874267578125,726.070556640625,0.0,0.0,5.971030235290527,0.0,294.11505126953125,0.008192138746380806,97752.0390625,303.3585205078125,317.4314880371094,0,0.0,0.0,0.0,0.0,232,1964,34
111,1964-08-20,0,-122.625,38.375,1964-08-20,267.7006530761719,-107.00411987304688,65.29304504394531,80.59487915039062,14.801624298095703,2.6471934688743204e-05,0.0,0.0,0.0,296.8136291503906,296.8136291503906,0.0,0.0,4.210131645202637,221.41233825683594,946.391357421875,5.598573341036861e-11,5.102156137581915e-07,2.5961669962271117e-05,1.6697709725121967e-05,0.0,0.2920510172843933,946.3912963867188,724.9789428710938,0.0,0.0,5.290815353393555,0.0,296.5021667480469,0.007654169574379921,97266.40625,299.2916259765625,328.0481872558594,0,0.0,0.0,0.0,0.0,233,1964,34
112,1964-08-21,0,-122.625,38.375,1964-08-21,267.35198974609375,-100.73436737060547,54.02749252319336,110.11875915527344,2.4765191078186035,2.1904521418036893e-05,0.0,0.0,0.0,295.7195739746094,295.7195739746094,0.0,0.0,4.208986282348633,220.40151977539062,944.250732421875,2.4381021507258183e-11,3.464064661784505e-07,2.155809306714218e-05,1.3507345101970714e-05,0.0,0.19460609555244446,944.2508544921875,723.849365234375,0.0,0.0,3.4864721298217773,0.0,295.3551940917969,0.00786341167986393,97429.3203125,298.915771484375,327.8577880859375,0,0.0,0.0,0.0,0.0,234,1964,34
113,1964-08-22,0,-122.625,38.375,1964-08-22,261.7208557128906,-88.92831420898438,45.35851287841797,124.27359008789062,3.161289691925049,1.838983007473871e-05,0.0,0.0,0.0,295.23577880859375,295.23577880859375,0.0,0.0,4.2170586585998535,219.84085083007812,942.5386352539062,1.579080616265216e-11,2.579914450961951e-07,1.8131822798750363e-05,1.18492516776314e-05,0.0,0.17378094792366028,942.5386352539062,722.69775390625,0.0,0.0,3.10341739654541,0.0,294.9258728027344,0.00893231201916933,97698.203125,292.6556091308594,336.9299011230469,0,0.0,0.0,0.0,0.0,235,1964,34
114,1964-08-23,0,-122.625,38.375,1964-08-23,254.61257934570312,-80.86812591552734,39.85720443725586,131.69020080566406,2.1978745460510254,1.6159418009920046e-05,0.0,0.0,0.0,294.8097839355469,294.8097839355469,0.0,0.0,4.222308158874512,219.5016326904297,941.0460205078125,1.212049644677693e-11,2.0668065303652838e-07,1.5952728062984534e-05,1.0624470633047167e-05,0.0,0.18013130128383636,941.0458984375,721.5442504882812,0.0,0.0,3.1329641342163086,0.0,294.3951416015625,0.009748208336532116,97657.2265625,284.72772216796875,342.7049560546875,0,0.0,0.0,0.0,0.0,236,1964,34
115,1964-08-24,0,-122.625,38.375,1964-08-24,255.0398712158203,-87.17111206054688,41.88851547241211,120.31063079833984,5.667120456695557,1.698298001429066e-05,0.0,0.0,0.0,295.38018798828125,295.38018798828125,0.0,0.0,4.215161323547363,219.23583984375,939.6332397460938,1.0080912667131958e-11,2.022270990664765e-07,1.678074295341503e-05,9.644545571063645e-06,0.0,0.1743900328874588,939.6332397460938,720.3973999023438,0.0,0.0,3.0699141025543213,0.0,294.99896240234375,0.009746178053319454,97583.03125,285.209228515625,339.6118469238281,0,0.0,0.0,0.0,0.0,237,1964,35
116,1964-08-25,0,-122.625,38.375,1964-08-25,251.20407104492188,-90.83586120605469,36.96873474121094,126.31002044677734,-2.904395341873169,1.4988338080001995e-05,0.0,0.0,0.0,294.2373352050781,294.2373352050781,0.0,0.0,4.217371940612793,218.9324951171875,938.1887817382812,7.690858366826703e-12,1.5634643091289036e-07,1.4831981388852e-05,8.849263394949958e-06,0.0,0.17946657538414001,938.1887817382812,719.2562866210938,0.0,0.0,3.224461793899536,0.0,293.9148254394531,0.009348055347800255,97858.8359375,280.9570617675781,329.0587158203125,0,0.0,0.0,0.0,0.0,238,1964,35
117,1964-08-26,0,-122.625,38.375,1964-08-26,238.03038024902344,-82.35028076171875,31.79537582397461,131.88925170898438,-7.997019290924072,1.2890892321593128e-05,0.0,0.0,0.0,292.31976318359375,292.31976318359375,0.0,0.0,4.226285457611084,218.84591674804688,936.9723510742188,6.357003465295996e-12,1.2192067799787765e-07,1.2768964552378748e-05,8.239747330662794e-06,0.0,0.21375136077404022,936.9723510742188,718.12646484375,0.0,0.0,3.835782051086426,0.0,291.9649963378906,0.00869721919298172,97755.7890625,266.2837219238281,326.63055419921875,0,0.0,0.0,0.0,0.0,239,1964,35
118,1964-08-27,0,-122.625,38.375,1964-08-27,243.84793090820312,-82.33470916748047,31.27254295349121,128.00137329101562,2.233201265335083,1.2678914572461508e-05,0.0,0.0,0.0,292.79339599609375,292.79339599609375,0.0,0.0,4.231727600097656,218.92221069335938,935.9405517578125,6.378249491068022e-12,1.2934718540691392e-07,1.2549560779007152e-05,7.703397386649158e-06,0.0,0.2784920930862427,935.9404296875,717.0181884765625,0.0,0.0,5.058689594268799,0.0,292.4410400390625,0.009510940872132778,97350.1015625,272.75335693359375,329.4585266113281,0,0.0,0.0,0.0,0.0,240,1964,35
119,1964-08-28,0,-122.625,38.375,1964-08-28,232.2406463623047,-74.3255615234375,29.653818130493164,135.45233154296875,-7.182667255401611,1.2022630471619777e-05,0.0,0.0,0.0,291.9757385253906,291.9757385253906,0.0,0.0,4.22999906539917,218.83419799804688,934.7660522460938,5.556249904614674e-12,1.0147576290364668e-07,1.192115178128006e-05,7.1384847615263425e-06,0.0,0.30083319544792175,934.7660522460938,715.931884765625,0.0,0.0,5.416036128997803,0.0,291.65765380859375,0.008873127400875092,97427.890625,259.8346862792969,332.4519958496094,0,0.0,0.0,0.0,0.0,241,1964,35
120,1964-08-29,0,-122.625,38.375,1964-08-29,257.75286865234375,-97.91706085205078,51.80501937866211,104.15127563476562,3.8711438179016113,2.1003455913159996e-05,1.2706551089092244e-10,0.0,0.0,292.45477294921875,292.45477294921875,0.0,0.0,4.22386360168457,218.87017822265625,933.734130859375,6.553136699949391e-06,1.3552786981563258e-07,1.4314787222247105e-05,0.009355013258755207,0.0,0.3311478793621063,933.7438354492188,714.8643188476562,0.0,6.665438831987558e-06,6.0524983406066895,6.665439286734909e-06,292.2173156738281,0.008339928463101387,97791.921875,288.3414306640625,311.7994079589844,0,0.0,0.0,0.0,0.0,242,1964,35
121,1964-08-30,0,-122.625,38.375,1964-08-30,237.08087158203125,-90.94827270507812,39.49137878417969,111.04208374023438,-4.390267848968506,1.601110488991253e-05,0.0,0.0,0.0,292.3901062011719,292.3901062011719,0.0,0.0,4.2058892250061035,218.4884796142578,932.2971801757812,9.23090226478962e-08,1.1306896396945376e-07,1.5805730072315782e-05,0.0,0.0,0.3493621349334717,932.2971801757812,713.8087158203125,0.0,0.0,6.32100248336792,0.0,292.12896728515625,0.00743132596835494,97461.40625,265.3250732421875,317.999755859375,0,0.0,0.0,0.0,0.0,243,1964,35
122,1964-08-31,0,-122.625,38.375,1964-08-31,236.48106384277344,-86.11375427246094,34.85246276855469,103.86045837402344,11.640474319458008,1.4130329873296432e-05,0.0,0.0,0.0,293.7334899902344,293.7334899902344,0.0,0.0,4.2156662940979,218.3441619873047,931.101318359375,0.0,1.1921918030566303e-07,1.401110966980923e-05,0.0,0.0,0.18248867988586426,931.1012573242188,712.757080078125,0.0,0.0,3.361006498336792,0.0,293.48394775390625,0.0093495212495327,97524.328125,264.5940246582031,331.11572265625,0,0.0,0.0,0.0,0.0,244,1964,36
123,1964-09-01,0,-122.625,38.375,1964-09-01,225.19549560546875,-74.83544158935547,31.76264762878418,112.48480987548828,6.112298965454102,1.2877618246420752e-05,0.0,0.0,0.0,294.65093994140625,294.65093994140625,0.0,0.0,4.216445446014404,218.17005920410156,929.887451171875,0.0,9.558826263855735e-08,1.2782029443769716e-05,0.0,0.0,0.2442050576210022,929.887451171875,711.7174072265625,0.0,0.0,4.448023796081543,0.0,294.3104248046875,0.010996650904417038,97403.6015625,250.934814453125,347.4554443359375,0,0.0,0.0,0.0,0.0,245,1964,36
124,1964-09-02,0,-122.625,38.375,1964-09-02,230.04122924804688,-77.88080596923828,21.19678497314453,146.60369873046875,-15.628707885742188,8.593870006734505e-06,0.0,0.0,0.0,290.02618408203125,290.02618408203125,0.0,0.0,4.240757465362549,218.31077575683594,929.00390625,0.0,7.711773974961034e-08,8.516753041476477e-06,0.0,0.0,0.21435131132602692,929.00390625,710.693115234375,0.0,0.0,3.73018217086792,0.0,289.4809875488281,0.008920283988118172,98155.234375,256.34967041015625,318.6624755859375,0,0.0,0.0,0.0,0.0,246,1964,36
125,1964-09-03,0,-122.625,38.375,1964-09-03,248.73895263671875,-101.94622802734375,38.27531433105469,101.8578872680664,6.651406288146973,1.551806417410262e-05,0.0,0.0,0.0,292.3314208984375,292.3314208984375,0.0,0.0,4.210102558135986,218.31475830078125,928.0107421875,0.0,1.2888834532986948e-07,1.5389177860924974e-05,0.0,0.0,0.2511523962020874,928.0106201171875,709.6958618164062,0.0,0.0,4.585963726043701,0.0,291.9737854003906,0.0077737909741699696,97816.828125,277.19647216796875,307.6231689453125,0,0.0,0.0,0.0,0.0,247,1964,36
126,1964-09-04,0,-122.625,38.375,1964-09-04,245.300537109375,-103.6490478515625,42.342689514160156,95.31317138671875,3.9962425231933594,1.71671126736328e-05,0.0,0.0,0.0,293.4089660644531,293.4089660644531,0.0,0.0,4.191043853759766,217.83111572265625,926.5350341796875,0.0,1.1407404088004114e-07,1.7053040210157633e-05,0.0,0.0,0.2180979996919632,926.5350341796875,708.7039184570312,0.0,0.0,4.015671730041504,0.0,293.1297607421875,0.007583875674754381,97625.3125,273.42913818359375,311.6510009765625,0,0.0,0.0,0.0,0.0,248,1964,36
127,1964-09-05,0,-122.625,38.375,1964-09-05,240.9075469970703,-92.18465423583984,32.700111389160156,118.87102508544922,-2.8468360900878906,1.3257699720270466e-05,0.0,0.0,0.0,292.14508056640625,292.14508056640625,0.0,0.0,4.205917835235596,217.50331115722656,925.2095336914062,0.0,7.811955526904057e-08,1.3179580491851084e-05,0.0,0.0,0.2240876853466034,925.2095336914062,707.7062377929688,0.0,0.0,4.082361221313477,0.0,291.80267333984375,0.008356817997992039,97454.03125,268.5342712402344,315.9441223144531,0,0.0,0.0,0.0,0.0,249,1964,36
